hour_of_day,day_of_week,region_code,source_ip_risk,request_count_5m,request_count_1h,principal_type,key_sensitivity,historical_access_rate,failed_auth_ratio,identity_mismatch,unusual_time,region_risk,request_frequency,possibility_of_fraud
12,2,0,0.04727374735035161,2,7,1,0.48868412892432594,0.9693060376358068,0.012996970216217067,1.7016275e-16,1.0,1.2499821e-15,0.0004225806,2.0648076e-14
22,4,2,0.48098627396068,5,56,2,0.5280327888297266,0.9730201462468876,0.08872704792708014,6.8018976e-12,1.0,3.2132953e-12,3.788485e-07,3.1498796e-06
20,5,2,0.2202943837239596,5,64,2,0.4315945610641058,0.846908605191749,0.2870808481031392,6.107715e-08,1.0,6.3517676e-09,1.6338543e-08,0.0076509304
6,4,0,0.04696659160806199,1,10,0,0.44485488091304926,0.7257121568856587,0.008473216750491334,9.307147e-06,0.99935293,1.9092651e-05,0.026735365,0.00034792745
10,1,1,0.16596636218769678,2,10,0,0.3285960849099351,0.7490738487104505,0.3529900330523668,5.402203e-09,0.99999875,1.6541575e-08,0.0776028,4.832012e-07
13,1,0,0.044275051765893816,2,8,0,0.4155524543284869,0.7007324794718358,0.02150941114307584,7.0574335e-17,1.0,7.6362085e-16,0.0001857776,1.6179928e-14
1,3,3,0.8649045785866458,27,115,1,0.7755132267406216,0.031018339884411394,0.9185608211736748,1.0,1.0,1.0,1.0,1.0
17,2,1,0.12475951032668693,2,5,0,0.5460194449357852,0.937028844517167,0.08405006651891389,1.1190011e-26,1.0,1.6473683e-24,2.3977082e-08,5.7748985e-23
4,5,0,0.19370680130645443,2,9,1,0.5275627775048275,0.8180584273337819,0.20768197841522898,0.0045367,0.98868686,0.0064949985,0.6427446,0.043190032
9,3,0,0.0396851370146008,1,12,1,0.28862903884652724,0.730415314514679,0.08302590467551359,2.7628025e-10,0.9999952,8.9129254e-10,0.0017253377,3.3634354e-08
6,6,0,0.21475769757679666,3,9,1,0.5886325895644562,0.869925907741246,0.0028570556458817993,0.00047723547,0.9993641,0.00083822705,0.96455705,0.004649574
15,3,2,0.44401941339347084,6,47,2,0.5708614752385816,0.6319416297339684,0.2404056550895072,0.015960561,1.0,0.004225448,0.032371294,0.99075526
20,1,0,0.19148531438802333,2,15,0,0.38006962960966995,0.3354551055297783,0.05689812408140101,5.4079046e-24,1.0,1.7629192e-22,5.377194e-07,4.857657e-20
12,6,0,0.13451311382037995,2,8,0,0.40857452982815645,0.7852554734535051,0.0029761346958688682,3.1179166e-15,1.0,2.5070911e-14,0.0012576609,5.1694684e-13
2,2,3,0.9318567762101678,22,139,0,0.7288349387383275,0.12920167906828844,0.8542462175677185,1.0,1.0,1.0,0.9999996,1.0
8,2,1,0.1629783949262894,2,15,0,0.2230988136234966,0.6500222881301505,0.12947781390123816,4.0854236e-05,0.9999587,5.1688574e-05,0.10416041,0.003812797
23,5,1,0.396979578615879,0,16,0,0.40717709651397754,0.7597496000746663,0.07779829119643411,4.8219216e-32,1.0,7.169919e-30,8.209882e-12,7.499132e-27
12,5,0,0.3943318690512034,3,11,0,0.38601512194603416,0.842531939944412,0.0974862930523451,6.893536e-11,0.99999994,2.6762223e-10,0.20039803,9.2123065e-09
23,5,4,0.9807210170021495,20,137,0,0.8764796167989546,0.11069289307788363,0.9680995191977635,1.0,1.0,1.0,0.9999967,1.0
17,6,0,0.18214139283490235,4,10,0,0.3132482228629815,0.8869083017367492,0.0005968102914298212,1.4301488e-19,1.0,2.545688e-18,0.0034363922,1.1511196e-16
3,5,1,0.10302712783175043,3,12,0,0.21465651804277208,0.48773277194204206,0.054153509351631955,0.9981939,0.99818915,0.99929714,0.9900659,0.99961495
23,1,4,0.9655217215995225,21,134,0,0.7631434851460708,0.06190609170009306,0.7750127399836861,1.0,1.0,1.0,0.99999994,1.0
3,4,0,0.4370782788925368,3,14,0,0.5574281643290069,0.9601589073228615,0.07020785075501099,0.9982084,0.99741644,0.9989896,0.9548388,0.9995194
6,1,0,0.32041960871710884,2,7,0,0.2845685218433849,0.7088742347987756,0.0300791929540824,0.000112238704,0.99938184,0.00014949747,0.6834785,0.0009098546
22,0,4,0.9113006237645552,21,131,0,0.7526430933642202,0.18971175747522112,0.8983167201707462,1.0,1.0,1.0,1.0,1.0
22,5,3,0.9049889770347975,20,127,1,0.7913987554519508,0.2536343871271064,0.9993760113840489,1.0,1.0,1.0,0.9999998,1.0
1,1,3,0.9702412936435553,17,134,0,0.908497968901415,0.011770231887232661,0.79658046791143,1.0,1.0,1.0,0.11187052,1.0
3,3,2,0.1904330652590596,5,71,2,0.6701756309273774,0.9139086043554903,0.01641172924647594,0.999608,1.0,0.9999414,1.0258611e-10,0.994688
3,1,0,0.03563061941446701,2,13,0,0.28372368540394644,0.7373264775779033,0.007238840641656303,0.6390575,0.9550827,0.61188406,0.38225865,0.87617505
10,2,1,0.13781846370905643,1,10,0,0.418788351815785,0.4803513106011655,0.03380277400473905,3.8292418e-11,0.9999993,1.7439905e-10,0.0015901469,5.9159944e-09
10,1,1,0.2653257987318304,2,14,0,0.3305086466026827,0.8189173194173025,0.0033484936568222642,2.192392e-07,0.9999974,3.4340516e-07,0.09128246,2.2714034e-05
19,5,0,0.04690121523275408,4,11,0,0.5739783470733499,0.7365303443152693,0.11134315844393335,3.4555675e-22,1.0,9.3457814e-21,0.00031929766,7.372036e-19
12,6,0,0.7069203422002622,9,66,2,0.41114575644286644,0.9195151164833264,0.11721607732188145,1.0,1.0,1.0,0.41617388,1.0
11,1,0,0.12107132316804106,1,2,0,0.47106747251675646,0.8579493691093248,0.31733831911079174,1.9195557e-19,1.0,7.635415e-18,7.148744e-07,7.236022e-17
12,5,0,0.11354703564291463,4,17,0,0.3668896301620094,0.6875800549498745,0.0417207783294215,1.9299616e-06,0.9999998,3.1214945e-06,0.9046868,0.0003164128
13,3,0,0.11681576255273214,1,12,0,0.41133496449175494,0.6820302315740775,0.025260094163874855,8.717897e-16,1.0,6.874417e-15,4.5074892e-05,4.304909e-13
2,0,4,0.86534577865562,14,113,0,0.9747867008553919,0.08957943480778392,0.8966951626863611,1.0,1.0,1.0,0.17125243,1.0
21,2,0,0.10617010075988503,1,12,0,0.3823117475107747,0.9036042787869389,0.003252232698766107,2.4572624e-30,1.0,2.7394892e-28,3.4134215e-10,6.7593386e-26
9,6,0,0.3303238943546817,2,14,1,0.2344078094707206,0.8867637397451625,0.04009994198267707,4.285757e-08,0.9999909,1.0404168e-07,0.044435944,5.4519246e-06
3,1,4,0.8533779317194485,12,134,0,0.8337164476528516,0.04804871466844934,0.7063402459331161,1.0,1.0,1.0,1.5456146e-10,1.0
2,5,3,0.9597348868387566,24,112,1,0.8645274902888982,0.0482828828268529,0.7706199967833677,1.0,1.0,1.0,1.0,1.0
0,6,0,0.09881277551163918,2,6,1,0.37350549114065423,0.7214969571256595,0.09203726231523664,0.25999218,0.75893056,0.22251417,0.9099079,0.2202409
1,6,0,0.2898619584406133,3,8,1,0.4185812618491777,0.767532672594486,0.025738573125795562,0.9719086,0.9693639,0.9796231,0.9946251,0.97879064
0,1,1,0.2507890619815687,3,7,0,0.4179038247632644,0.7035409886901134,0.027688736518160287,0.99994886,0.9997227,0.99993765,0.99817115,0.99983823
14,4,2,0.4925876832007821,6,47,2,0.6271304469351304,0.9398814376482433,0.0202621454877646,0.1210299,0.99999994,0.047713075,0.041411858,0.9980893
3,1,0,0.22394625368954937,1,13,0,0.5527681561245474,0.752197486922578,0.05235386596472286,0.04527611,0.76903325,0.027938968,0.007900938,0.18840106
1,0,0,0.0952734908141639,0,10,0,0.5455120441295607,0.6163692433069955,0.12724196846875188,0.004430952,0.4343291,0.003293942,0.00024412666,0.0031351086
8,3,1,0.08700764738730195,1,11,0,0.5982051604198853,0.9134356700693472,0.14106887004524954,1.7705466e-07,0.9999687,4.09563e-07,0.013592529,1.342571e-05
5,0,0,0.08112375014830675,3,8,0,0.39290740787424383,0.6221079549184593,0.07817202288194064,0.13013218,0.9977147,0.1627705,0.9872385,0.37164804
0,0,0,0.42044973111089823,7,61,2,0.44173655809403733,0.9606553077696424,0.058673580631070865,1.0,1.0,1.0,7.4659605e-05,0.9999994
16,2,2,0.6360607037627358,8,68,2,0.43635965123595477,0.9841280456367276,0.01639382833109736,0.99875516,1.0,0.994473,0.005060414,0.9999998
23,0,4,0.9236823906824003,12,110,0,0.9105651418422613,0.15719882830550888,0.8913351816587386,1.0,1.0,1.0,0.0022434539,1.0
22,5,2,0.4935352356146535,7,60,2,0.6814680877026464,0.9134539265194948,0.058381806447899094,3.3901196e-07,1.0,7.630954e-08,0.00047513092,0.15473083
13,2,0,0.2226645057694335,1,14,0,0.268860982645174,0.7635929907294678,0.013477696073507484,1.0199143e-14,1.0,6.946081e-14,6.7012705e-05,7.621673e-12
17,4,0,0.2844322469347145,1,23,0,0.40072714694982225,0.5588937895693128,0.1308078936314866,2.7530622e-16,1.0,2.3965611e-15,2.4379126e-06,4.7185875e-12
18,6,0,0.01482515278854857,4,22,0,0.5574746230105028,0.9682559067669805,0.04669507543540373,6.54571e-13,1.0,2.4598782e-12,0.08864074,2.1414506e-09
23,3,0,0.15708436146647767,1,15,0,0.5648458058545911,0.6428490558856021,0.14620007795555817,3.256845e-31,1.0,2.8163316e-29,1.8789967e-10,2.1024776e-26
12,4,1,0.06368234580620596,1,19,1,0.5316255628385578,0.8708444612295991,0.007358989756782515,5.507e-12,0.9999999,2.0296726e-11,6.47743e-05,6.8564194e-09
12,6,0,0.10287194798941823,2,13,0,0.2713090418060072,0.6256215324228548,0.04583261697002354,9.709449e-12,0.99999994,4.424351e-11,0.009496189,2.8780112e-09
10,4,0,0.5347337867186163,2,12,0,0.5909794086830792,0.8676576928407445,0.007077611771746503,1.8893846e-08,0.9999979,4.5130747e-08,0.08638721,1.9187833e-06
21,5,0,0.09481324664444062,2,17,0,0.4765026393112639,0.7549065024824378,0.002481827080026321,7.7045545e-25,1.0,2.4408844e-23,4.1672385e-07,1.2113594e-20
3,1,0,0.4737144885665484,7,61,2,0.6782557993171046,0.9273597983753453,9.548695475118058e-05,1.0,1.0,1.0,0.00024166258,0.99999994
13,1,0,0.035561733353694565,1,12,0,0.2659302202118302,0.9016834842206722,0.010735821201140468,5.0640235e-16,1.0,3.6568153e-15,3.2514567e-05,1.9264057e-13
10,3,1,0.1855018010135373,1,21,0,0.48887661353414413,0.417798949910476,0.037793566076863516,5.27481e-08,0.9999952,1.2717305e-07,0.00013622532,4.391592e-05
11,1,0,0.2109430546285836,8,10,0,0.2376204933856267,0.8934193548414627,0.07864637000956448,0.11955045,0.9999996,0.3015431,0.999999,0.26953742
4,6,0,0.4024896794162263,6,61,2,0.5458861678051004,0.8249487607776794,0.006690755714526919,0.999999,1.0,0.9999994,6.657888e-06,0.9999968
4,0,0,0.03471418412763609,1,11,1,0.47353727520365335,0.6394704058835728,0.10039086012168935,9.986688e-05,0.9664263,9.048544e-05,0.009025523,0.00073092396
10,6,0,0.0432820432147113,1,18,0,0.4182642829355116,0.6364066835924472,0.0017052304362469553,5.075249e-09,0.9999964,1.89087e-08,0.00031287884,3.409327e-06
17,3,0,0.25680711659326205,0,13,0,0.47908715288633696,0.9481438578431838,0.08323055356360985,8.014897e-24,1.0,2.1318796e-22,6.905228e-09,3.8950714e-20
22,6,3,0.8329738521172027,24,123,0,0.807858216175373,0.24520110445825172,0.7152530067990154,1.0,1.0,1.0,1.0,1.0
21,6,2,0.35621265883007885,3,57,2,0.41912544036748983,0.8997896533690947,0.2560667432899263,6.726083e-14,1.0,6.32793e-14,9.079876e-11,1.994686e-08
8,6,0,0.07773999330005062,2,16,0,0.49325098088891006,0.8955649283916977,0.15082765330173542,2.0240397e-05,0.9999505,3.8469934e-05,0.04409054,0.003468221
0,1,3,0.9499948296731967,20,110,0,0.906783189255552,0.08658160042597914,0.9193877969153096,1.0,1.0,1.0,1.0,1.0
3,2,0,0.06796247415592649,1,9,0,0.2561073198987998,0.5557130811572017,0.0569462911441493,0.014231514,0.8950021,0.014134375,0.07236713,0.083101176
4,1,0,0.2280087253738763,3,11,0,0.3452226133774115,0.650665553390942,0.11652131271321163,0.866835,0.99339414,0.89550924,0.9821795,0.96981496
1,3,1,0.11723652381240608,1,9,0,0.41825717313461164,0.8114491395643127,0.13490029004822296,0.77324015,0.93451726,0.78041977,0.22842158,0.7905821
23,5,0,0.36635468440776603,3,4,1,0.29330253491583963,0.8420808874808764,0.12635783259614095,5.6847164e-38,1.0,7.4173625e-35,2.674547e-11,6.69189e-33
6,3,0,0.1842688837393273,1,13,0,0.4637546382696162,0.7219059998236342,0.021814314231840184,3.1190306e-05,0.9989491,5.35439e-05,0.008439484,0.0016506031
22,1,0,0.15819347279141843,10,54,2,0.44201871172507046,0.9193292997081491,0.18534247053852723,0.00034940796,1.0,9.2801674e-05,0.99802715,0.9463816
21,3,0,0.20636459716553113,4,60,2,0.6203665326810188,0.9653977984598144,0.23003207369260575,1.880357e-12,1.0,5.5044765e-13,5.128475e-10,2.524935e-07
13,2,1,0.044953917134161206,2,9,0,0.22005509788706712,0.8267076469377072,0.00399655498221083,7.395143e-16,1.0,7.6733265e-15,0.00054571364,2.2017539e-13
23,0,0,0.10378983550092158,0,8,0,0.4196883782924169,0.8919786994209209,0.07707050319386237,1.8878681e-38,1.0,2.178329e-35,9.296457e-15,6.236005e-33
4,1,3,0.9753489433057914,15,118,1,0.8088481247153204,0.2158055155635707,0.9578847171889191,1.0,1.0,1.0,0.12799312,1.0
3,2,0,0.18158487922754518,1,18,0,0.462896297710746,0.8945022602148881,0.04836210147444338,0.040355187,0.88497305,0.02501731,0.00034589085,0.12153789
1,1,0,0.13972190630387757,2,7,0,0.38714943670497515,0.622280355436295,0.013910124950668545,0.9780097,0.95752853,0.98364496,0.93750644,0.9794523
12,4,0,0.23251007967771276,0,15,1,0.4391977938099235,0.7590666676830432,0.06595597684412662,1.8398077e-15,1.0,1.29965e-14,1.9567044e-06,1.6327512e-12
2,5,2,0.18719142180238627,12,58,2,0.6485010506591927,0.9031428383983708,0.07713515767038134,1.0,1.0,1.0,0.99999964,1.0
14,1,0,0.2892976413664487,1,10,0,0.5569429981461328,0.8045125875114829,0.02627330948938322,1.1579009e-18,1.0,1.3981457e-17,4.223865e-06,7.1002103e-16
0,6,0,0.07658849627470517,2,11,0,0.5528205066403638,0.9094967649254817,0.06283173424715185,0.98319197,0.99919784,0.9865807,0.70395833,0.9736362
5,3,0,0.11589225149894722,4,8,0,0.5471998717884586,0.7777496420485583,0.020886270832886984,0.74809545,0.99826807,0.8697614,0.9992107,0.8940057
6,2,1,0.2721018401044029,4,11,0,0.3841936899986475,0.7002360768283191,0.03015915291807564,0.76513135,0.9996693,0.857536,0.99883235,0.95566094
1,3,3,0.9702741549492637,22,118,0,0.8097660519333268,0.03563148349343086,0.7044573227417662,1.0,1.0,1.0,1.0,1.0
1,0,2,0.03222104700011247,12,58,2,0.5668955475519347,0.9644831212859644,0.0570424407893446,1.0,1.0,1.0,0.9999991,1.0
18,2,0,0.11910841030925388,3,11,0,0.23656403085918867,0.5893541589147091,0.04915553508586527,4.7194183e-22,1.0,1.26062875e-20,3.230594e-05,9.06641e-19
22,2,0,0.26313407775873754,1,18,0,0.3142205603751743,0.9583854289118853,0.08281541533521766,1.3909091e-27,1.0,5.3006714e-26,3.1160357e-09,3.8043574e-23
8,5,1,0.22476845359156822,3,9,0,0.2425016658411198,0.8678261360717849,0.17435748142872895,4.4406366e-05,0.9999626,8.116035e-05,0.9323168,0.000903613
23,3,4,0.9732350889484447,20,130,1,0.7105545724590827,0.7193161700942561,0.910581884256905,1.0,1.0,1.0,0.9999992,1.0
16,5,0,0.09759356046372972,2,8,1,0.5195125493030537,0.8268366789832495,0.09775501938389886,5.9087575e-23,1.0,1.5181735e-21,2.252483e-06,6.7980436e-20
16,6,1,0.024919332596993422,0,13,1,0.47119318755498435,0.7063978267192875,0.04395564801160631,1.6938185e-22,1.0,3.5283514e-21,2.8736356e-08,6.221508e-19
11,1,0,0.1730405429635069,3,15,1,0.305375145578591,0.8352751420993195,0.02866809373140849,2.9773444e-08,0.9999994,4.4115577e-08,0.40281296,2.455672e-06
22,4,0,0.2896635264768263,3,12,1,0.3071277673402296,0.6941853323575856,0.021214909033349195,4.2012874e-29,1.0,2.2783283e-27,1.7180753e-07,5.148694e-25
1,5,0,0.11002468016849452,2,14,1,0.3839471629236663,0.8258513261875782,0.05213000978202932,0.8516243,0.99216896,0.80561143,0.23353936,0.8081517
14,4,2,0.35690683746405905,15,69,2,0.5562149607178924,0.8325809534456095,0.04931320584334061,1.0,1.0,1.0,1.0,1.0
8,5,0,0.07251552139434173,2,14,0,0.5447295328063171,0.3448322082426207,0.0016943829535493971,2.0593432e-05,0.99996084,3.7567097e-05,0.09446612,0.0024828778
16,4,0,0.14939748384659415,0,6,0,0.47474979454610355,0.4959825655936735,0.000920770383407315,2.8355445e-27,1.0,4.5802344e-25,1.9909742e-10,2.2806985e-23
20,6,0,0.17600014682501727,5,46,2,0.674477241001334,0.9521326855928409,0.32421473810725887,1.959411e-11,1.0,1.9426169e-11,3.9645995e-05,3.0923716e-06
2,4,0,0.2927906753029097,10,60,2,0.6533850033320499,0.9532566172677616,0.02398849958719966,1.0,1.0,1.0,0.99000007,1.0
0,4,3,0.9791493131113904,22,144,0,0.7100383803669214,0.003068462425988966,0.9681229716973115,1.0,1.0,1.0,0.9999924,1.0
1,3,0,0.24946501031905413,1,14,0,0.26800334727721503,0.9576187641510321,0.07058346605860305,0.27179512,0.9746268,0.26047873,0.003169144,0.19722317
6,2,0,0.03990902491283157,4,12,1,0.20010088984415453,0.7368767646853162,0.016780412001145936,0.06187662,0.99951684,0.081906,0.9965228,0.35603437
4,4,0,0.27956040904351104,1,10,0,0.406048191391285,0.7395732041986327,0.015502519473699643,0.0021118703,0.98170745,0.0031006595,0.051446542,0.03392783
2,6,0,0.2454152174867343,1,11,0,0.3624266453680375,0.8167687482356568,0.08444764493357326,0.1577866,0.6331509,0.14425595,0.051163547,0.32328135
5,2,0,0.202643762193354,0,12,1,0.31998796693468995,0.7673572655826264,0.13770917975144475,1.9405724e-07,0.9927409,3.3836434e-07,0.00010553469,3.7348366e-06
18,0,0,0.38089114647251304,1,16,0,0.2903234632814049,0.5694194430618492,0.07546917616931459,1.3822705e-21,1.0,2.426952e-20,2.643622e-07,7.153216e-18
8,0,0,0.1291687001852452,1,14,0,0.25742232859630293,0.5766307902350195,0.002493600604216137,2.7886313e-07,0.9999549,4.7193487e-07,0.0034567332,2.5080039e-05
12,2,0,0.16123513670913456,2,17,0,0.2545165392904051,0.7357318030311523,0.11975245584362318,1.7580485e-09,0.9999998,3.908705e-09,0.012058272,6.828493e-07
19,0,1,0.2434687575604724,0,11,0,0.2553538419804708,0.8389094164600007,0.029873050380872304,6.3973085e-29,1.0,9.632309e-27,4.7508927e-11,1.8153433e-24
3,6,0,0.15486074914839648,3,9,0,0.5057694035978215,0.7825358232238265,0.061712512066634466,0.9452658,0.98260653,0.9752067,0.9925435,0.98729587
8,3,1,0.3223877508885178,2,10,0,0.33927045627196034,0.7290069568120005,0.006659263070501069,6.015341e-06,0.9999612,1.0658997e-05,0.4244028,0.00020338724
2,1,4,0.8954242025772983,16,122,1,0.8756756015697058,0.05419484556125168,0.9569877136195827,1.0,1.0,1.0,0.63393146,1.0
17,3,0,0.32122384382651203,5,7,0,0.4469718233842319,0.9486434822326749,0.10653763792560146,2.624571e-20,1.0,6.378286e-19,0.011221518,1.2354653e-17
16,2,0,0.3598395596157628,1,14,0,0.5504161897070468,0.6689616680564476,0.054226506482211,2.4537822e-19,1.0,3.1783886e-18,2.427327e-06,4.8192024e-16
3,2,0,0.22895753328484555,3,19,0,0.38919418308889797,0.616119911485999,0.20299750760764865,0.99956256,0.99978614,0.999575,0.704489,0.9998584
17,4,0,0.29504386132037075,1,4,0,0.45127874114521016,0.6328416617342164,0.0338078456406893,2.8858697e-29,1.0,7.961952e-27,2.4060345e-10,3.3979163e-25
20,2,0,0.25921499955073285,0,15,0,0.21025331578007855,0.3573352052219702,0.024128578757605875,1.4242684e-27,1.0,7.3766796e-26,2.6533403e-10,3.4998483e-23
4,6,3,0.9935208617557465,24,112,0,0.9636204708660832,0.20114154175761717,0.9512596856566499,1.0,1.0,1.0,1.0,1.0
13,0,0,0.0450765985201073,1,23,0,0.3911622052076673,0.8944620700650451,0.010163548496581805,9.855525e-12,0.99999994,2.966377e-11,1.87613e-05,2.0048855e-08
23,3,2,0.3066665102381293,5,56,2,0.5412361347120083,0.9592610985074266,0.002581535277083637,1.7842253e-13,1.0,1.2349777e-13,2.4462497e-07,1.2264312e-07
10,4,0,0.13147246661007925,1,9,0,0.5750002527646885,0.8439842480796894,0.016646861464904003,1.5578484e-12,0.99999946,7.973517e-12,0.00070727355,1.7543864e-10
7,1,0,0.367577810393982,1,10,0,0.5487964227161131,0.45881345175545235,0.06376210319762533,2.8209238e-06,0.999842,4.8047946e-06,0.02831481,0.00011380571
18,5,0,0.2920129330517636,1,12,0,0.3749618357644321,0.8425855602214948,0.13451099449644988,1.8480431e-24,1.0,5.1854598e-23,5.6676107e-08,9.106922e-21
14,6,1,0.2615828057840383,0,11,0,0.47547139603276656,0.5758470302282322,0.06962442843483839,2.0516434e-19,1.0,3.5133942e-18,3.0530504e-07,3.1619692e-16
5,4,0,0.057040930843634735,1,25,1,0.21632500640011557,0.39182691868812153,0.11947626743186002,0.00019311925,0.81478703,6.656204e-05,2.131051e-06,0.0021764205
14,1,1,0.3833101405583335,1,21,1,0.2053775267287378,0.7871049313914678,0.02813102057908542,5.223523e-14,1.0,2.1950281e-13,1.5195055e-05,1.5037609e-10
4,1,0,0.20949281734205644,4,22,0,0.5309860798737678,0.8553774348452922,0.0014567906292926797,0.99994916,0.99994916,0.9999551,0.9412497,0.9999897
23,6,4,0.9714918782121283,19,106,0,0.9548349497493952,0.08339960352604132,0.8310376703606266,1.0,1.0,1.0,1.0,1.0
3,6,3,0.6514292468849232,11,104,0,0.8442831453419555,0.32531924777051174,0.8504363066301288,1.0,1.0,1.0,0.00011776537,1.0
18,0,0,0.21233759107416192,3,8,0,0.5750068389413274,0.3326185831112074,0.078152188232551,3.3871766e-24,1.0,1.2605457e-22,3.2859025e-06,7.72691e-21
15,3,0,0.40450236087462216,2,12,0,0.3513328827809037,0.62396378395303,0.0036453119570066775,2.5617923e-17,1.0,2.9550923e-16,0.00016412865,2.268972e-14
5,3,0,0.13661086377138254,2,10,0,0.5305603626370248,0.726296378730965,0.27134022544638364,0.011547912,0.9970248,0.01505364,0.63771415,0.14869514
20,6,2,0.18122623512687472,11,65,2,0.6721625235271275,0.7391913693456128,0.10095745996941723,0.9999458,1.0,0.99993294,0.999103,1.0
1,3,0,0.10532047548722481,2,11,0,0.5889813051552193,0.6795625551369168,0.02766343621885315,0.99413323,0.9968522,0.9945417,0.7440951,0.99350584
22,6,0,0.13592625612457876,2,10,1,0.33752176001205203,0.8171430005005217,0.0063198591114284434,1.0784802e-32,1.0,2.106608e-30,7.3595796e-10,3.756943e-28
15,1,0,0.14204748144537563,2,12,0,0.2187640743417438,0.896316554580956,0.002095095340291929,9.38062e-18,1.0,1.0790816e-16,9.627082e-05,6.6508e-15
